interface_mac_table,interface,vlan,mac address,address,description
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,23,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po3, Vlan504,504,90e2.ba46.8a5c, 10.110.4.150,"""TO TOR_3850"""
Po18, Vlan514,514,0050.569f.0a55, 10.110.14.38,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.25a4, 10.110.7.15,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.0a47, 10.110.14.60,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.55f4, 10.10.1.207,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.47d3, 10.110.6.64,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.6dda, 10.110.8.191,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,19,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan506,506,0050.569f.56eb, 10.110.6.127,PORTCHANNEL 2 FLEX
Po39,,501,0050.56bf.64e4,,TO_4500X-ZAM
Po18, Vlan510,510,0050.569f.122b, 10.110.10.119,PORTCHANNEL 2 FLEX
Gi2/4/3,,900,240b.0a00.8752,,DFW01PB:Mgmt
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,202,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan510,510,0050.569f.4724, 10.110.10.44,PORTCHANNEL 2 FLEX
Gi1/3/28,,511,f415.6366.4205,,F5-Sec-Port2/1
Po18, Vlan508,508,0050.569f.29af, 10.110.8.90,PORTCHANNEL 2 FLEX
Gi1/3/21, Vlan400,400,d4f4.bec3.7d3f, 10.110.1.90,MGMT_PALOALTO_SEG01_PTOMGMT
Po18, Vlan506,506,0050.569f.2185, 10.110.6.26,PORTCHANNEL 2 FLEX
Po39,,501,0050.56bf.64aa,,TO_4500X-ZAM
Gi1/3/25, Vlan2,2,cc16.7e46.0751, 192.168.144.4,INPATH0_0-RIVERBED-ORANGE
Po18, Vlan510,510,0050.569f.307a, 10.110.10.190,PORTCHANNEL 2 FLEX
Po18, Vlan503 Vlan503,503,0050.569f.35ac, 10.110.3.55 10.110.3.97,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.5cb6, 10.10.1.224,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,e200.0fbf.9706, 10.110.4.165,"""TO TOR_3850"""
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,2000,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po14,,803,001b.1700.0231,,Outside_PaloAlto_BU
Po18, Vlan514,514,0050.569f.285d, 10.110.14.146,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,504,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,1101,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan160,160,0050.569f.23b4, 10.241.16.5,PORTCHANNEL 2 FLEX
Po400, Vlan509,509,e200.0570.7003, 10.110.9.9,PORTCHANNEL 2 AS400-POWER8 CHASIS 1
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,180,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
,,1008,0000.0000.0a72,,
Po18,,883,0050.569f.56c8,,PORTCHANNEL 2 FLEX
Po39,,410,0050.56bf.1427,,TO_4500X-ZAM
Po18, Vlan510 Vlan510,510,0050.569f.08e3, 10.110.10.158 10.110.10.161,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.4dc1, 10.10.1.206,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,207,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan505,505,0050.569f.3dc4, 10.110.5.9,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,552,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po33,,511,0050.569f.7d2b,,"""TO_4500_DMZ"""
Po10, Vlan398,40,b40c.25e1.0010, 192.168.1.202,PC_PALOALTO_SEGVLAN_INSIDE
Po18, Vlan506,506,0050.569f.15f1, 10.110.6.108,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.276c, 10.110.6.164,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.056d, 10.110.8.119,PORTCHANNEL 2 FLEX
Po42,,60,001b.1700.0331,,PORT-CHANNEL PALO_ALTO OUTSIDE PRIM
Po18, Vlan508,508,0050.569f.2456, 10.110.8.96,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,3440.b5df.08d6, 10.110.4.52,"""TO TOR_3850"""
Po18, Vlan503,503,0050.569f.3720, 10.110.3.46,PORTCHANNEL 2 FLEX
Gi2/4/16, Vlan204,204,6cab.0521.1fc0, 10.110.0.36,CONECTED 2 MPLS TELMEX BACKUP
Po18, Vlan202,202,0050.569f.7e17, 10.10.1.220,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,90e2.ba41.0b60, 10.110.4.148,"""TO TOR_3850"""
Po14,,60,001b.1700.0231,,Outside_PaloAlto_BU
Po3, Vlan504,504,6cae.8b2b.7f7d, 10.110.4.7,"""TO TOR_3850"""
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,145,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po39,,410,0050.56bf.27dd,,TO_4500X-ZAM
Po18, Vlan160,160,0050.569f.63f5, 10.241.16.32,PORTCHANNEL 2 FLEX
Gi2/3/21, Vlan510,510,f415.6366.4204, 10.110.10.202,F5 1.4 secundario
Po10, Vlan398,511,b40c.25e1.0010, 192.168.1.202,PC_PALOALTO_SEGVLAN_INSIDE
Po3, Vlan504,504,6cae.8b2e.33f5, 10.110.4.30,"""TO TOR_3850"""
Po18, Vlan507,507,0050.569f.44a2, 10.110.7.107,PORTCHANNEL 2 FLEX
Po18, Vlan505,505,00c0.dd26.ee78, 10.110.5.11,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.7f44, 10.110.10.189,PORTCHANNEL 2 FLEX
Po39,,601,0050.56bf.335b,,TO_4500X-ZAM
Po18, Vlan507,507,0050.569f.06b2, 10.110.7.10,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.634d, 10.110.6.51,PORTCHANNEL 2 FLEX
Po44,,468,001b.1700.0332,,PORT-CHANNEL PALO_ALTO iDMZ
Po18, Vlan504,504,6cae.8b2d.76d8, 10.110.4.124,PORTCHANNEL 2 FLEX
Po18, Vlan506,506,0050.569f.63cb, 10.110.6.71,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,40f2.e9f3.ee3b, 10.110.4.163,"""TO TOR_3850"""
Po18, Vlan509,509,0050.569f.2786, 10.110.9.25,PORTCHANNEL 2 FLEX
Po39,,501,0050.56bf.35ae,,TO_4500X-ZAM
Po18, Vlan506,506,0050.569f.60d7, 10.110.6.128,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.30d1, 10.110.8.207,PORTCHANNEL 2 FLEX
Po39,,401,0050.56bf.43d3,,TO_4500X-ZAM
Po18, Vlan503,503,0050.569f.500c, 10.110.3.222,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.0e2a, 10.110.14.1,PORTCHANNEL 2 FLEX
Gi1/4/46, Vlan504,504,1866.da64.f90a, 10.110.4.85,iDRAC RSA
Po18, Vlan510,510,0050.569f.1e1b, 10.110.10.123,PORTCHANNEL 2 FLEX
Gi1/3/36, Vlan1102,1102,848f.69e8.38e2, 10.110.0.25,IronPort_To_FW-BU
Po18, Vlan510,510,0050.569f.3f63, 10.110.10.57,PORTCHANNEL 2 FLEX
Po18, Vlan160,160,0050.569f.15fc, 10.241.16.8,PORTCHANNEL 2 FLEX
Po18, Vlan508 Vlan508 Vlan508 Vlan508 Vlan508,508,0050.569f.531f, 10.110.8.48 10.110.8.79 10.110.8.81 10.110.8.82 10.110.8.83,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.3010, 10.110.14.28,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,6cae.8b2b.d3c9, 10.110.4.15,"""TO TOR_3850"""
Po18, Vlan514,514,0050.569f.114c, 10.110.14.8,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,6cae.8b2e.9871, 10.110.4.16,"""TO TOR_3850"""
Po20, Vlan514,514,a4dc.be1e.4ad2, 10.110.14.47,<< Conexion a 3560-1 >>
Po20, Vlan400,400,0026.cba4.b17f, 10.110.1.58,<< Conexion a 3560-1 >>
Po18, Vlan160,160,0050.569f.79d5, 10.241.16.7,PORTCHANNEL 2 FLEX
Gi1/3/41, Vlan398 Vlan398,398,f415.6365.4208, 192.168.1.12 192.168.1.13,F5_port1/2
Po18, Vlan503,503,0050.569f.6f8d, 10.110.3.200,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,6cae.8b2e.2ee9, 10.110.4.34,"""TO TOR_3850"""
Gi2/3/41, Vlan400,400,240b.0a00.c55a, 10.110.1.93,PALO_ALTO
Po18, Vlan508,508,0050.569f.6c04, 10.110.8.19,PORTCHANNEL 2 FLEX
Po18,,508,0050.569f.5d58,,PORTCHANNEL 2 FLEX
Po3, Vlan504,504,000e.1115.8174, 10.110.4.89,"""TO TOR_3850"""
Po18, Vlan2,2,0050.569f.7f06, 192.168.144.17,PORTCHANNEL 2 FLEX
Gi2/3/32, Vlan508 Vlan508,508,f415.6365.4207, 10.110.8.130 10.110.8.133,ENLACE A F5-PRIMARIO COBRE 1.6  (FIBRA OPTICA)
Po39,,410,0011.328b.0692,,TO_4500X-ZAM
Po18, Vlan504,504,6cae.8b2f.0150, 10.110.4.110,PORTCHANNEL 2 FLEX
Gi2/4/2, Vlan207,207,6cab.0521.1fc2, 10.110.21.4,MPLS_TELVISTA-TELMEX_S
Po18, Vlan202,202,0050.569f.46c3, 10.10.1.226,PORTCHANNEL 2 FLEX
Po18, Vlan510,510,0050.569f.516a, 10.110.10.84,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,302,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan145,145,0050.569f.23c9, 192.168.145.12,PORTCHANNEL 2 FLEX
Po39,,601,0050.56bf.3d65,,TO_4500X-ZAM
Po18, Vlan514,514,0050.569f.4111, 10.110.14.10,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.3dcf, 10.110.8.36,PORTCHANNEL 2 FLEX
Po40,,50,001b.1700.0330,,PORT-CHANNEL PALO_ALTO INSIDE PRIM
Po18, Vlan510,510,0050.569f.0277, 10.110.10.107,PORTCHANNEL 2 FLEX
Gi1/3/39, Vlan23,23,0000.0c07.ac32, 1.50.0.26,L2L_ATENTO_ROMA_MARCATEL
Po40,,70,001b.1700.0330,,PORT-CHANNEL PALO_ALTO INSIDE PRIM
Po18, Vlan508,508,0050.569f.3d8c, 10.110.8.94,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.70ff, 10.110.14.56,PORTCHANNEL 2 FLEX
Po39,,911,0050.56bf.7bc7,,TO_4500X-ZAM
Po18, Vlan504,504,6cae.8b2f.07b0, 10.110.4.116,PORTCHANNEL 2 FLEX
Router, Vlan949 GigabitEthernet1/4/38 Vlan205 Vlan23 GigabitEthernet2/4/11 Vlan202 GigabitEthernet1/3/9 Vlan201 Vlan203 Vlan1102 Vlan204 Vlan1101 Vlan1200 Vlan400 Vlan503 Vlan504 Vlan505 Vlan506 Vlan507 Vlan508 Vlan509 Vlan510 Vlan512 Vlan591 Vlan514 Vlan207 Vlan586 Vlan582 Vlan584 Vlan1100 Vlan300 Vlan301 Vlan304 Vlan305 Vlan19 GigabitEthernet1/4/24 Vlan3 Vlan4 Vlan5 Vlan6 Vlan41 Vlan7 Vlan8 Vlan160 Vlan180 Vlan468 Vlan851 Vlan852 Vlan398 Vlan800 Vlan2 Vlan145 Vlan1,591,64a0.e7b3.d800, 1.1.1.3 1.1.8.1 1.50.0.17 1.50.0.25 1.51.0.10 10.10.1.254 10.110.0.2 10.110.0.14 10.110.0.17 10.110.0.29 10.110.0.33 10.110.0.49 10.110.0.62 10.110.1.1 10.110.3.253 10.110.4.254 10.110.5.254 10.110.6.254 10.110.7.254 10.110.8.254 10.110.9.254 10.110.10.254 10.110.12.254 10.110.13.94 10.110.14.254 10.110.21.1 10.110.64.3 10.110.66.253 10.110.68.6 10.158.251.3 10.241.4.11 10.241.5.11 10.241.8.11 10.241.9.11 10.241.10.129 10.241.11.34 10.241.12.1 10.241.12.129 10.241.13.1 10.241.13.129 10.241.14.129 10.241.15.1 10.241.15.129 10.241.16.11 10.241.18.11 10.241.22.250 100.100.100.1 100.100.110.1 192.168.1.100 192.168.10.254 192.168.144.11 192.168.145.11 192.168.254.1,
Po18, Vlan514,514,0050.569f.56b4, 10.110.14.32,PORTCHANNEL 2 FLEX
Po39,,501,0050.56bf.7c1b,,TO_4500X-ZAM
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,301,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po18, Vlan510,510,0050.569f.141b, 10.110.10.240,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.3b64, 10.110.8.43,PORTCHANNEL 2 FLEX
Po18, Vlan202,202,0050.569f.51cb, 10.10.1.221,PORTCHANNEL 2 FLEX
Po18, Vlan514,514,0050.569f.3546, 10.110.14.50,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.17a7, 10.110.4.139,PORTCHANNEL 2 FLEX
Po3, Vlan504 Vlan504 Vlan504 Vlan504 Vlan504,504,3440.b5df.0710, 10.110.4.51 10.110.4.53 10.110.4.54 10.110.4.55 10.110.4.56,"""TO TOR_3850"""
Po18, Vlan180,180,0050.569f.5561, 10.241.18.2,PORTCHANNEL 2 FLEX
Po18, Vlan504,504,0050.569f.5487, 10.110.4.198,PORTCHANNEL 2 FLEX
Po3, Vlan510,510,6cae.8b23.bd1a, 10.110.10.127,"""TO TOR_3850"""
Po18, Vlan506,506,0050.569f.3862, 10.110.6.203,PORTCHANNEL 2 FLEX
Po18, Vlan508,508,0050.569f.49d0, 10.110.8.8,PORTCHANNEL 2 FLEX
Po12, Vlan400 Vlan503 Vlan504 Vlan506 Vlan507 Vlan508 Vlan509 Vlan301 Vlan160 Vlan180 Vlan2 Vlan145,2,b40c.25e1.0011, 10.110.1.62 10.110.3.254 10.110.4.249 10.110.6.253 10.110.7.253 10.110.8.253 10.110.9.253 10.241.5.252 10.241.16.253 10.241.18.253 192.168.144.38 192.168.145.253,PC_PALOALTO_SEGVLAN_OUTSIDE_PRIM
Po18, Vlan508,508,0050.569f.6836, 10.110.8.97,PORTCHANNEL 2 FLEX
Gi1/3/18,,802,0062.ecb5.7b81,,LINK TO OUTSIDE INTERNET
Po18, Vlan504,504,0050.569f.0455, 10.110.4.86,PORTCHANNEL 2 FLEX
Po18, Vlan507,507,0050.569f.3c9a, 10.110.7.115,PORTCHANNEL 2 FLEX
